bill_id,entity,entity_type,n
1396123,stirpe,ORG,1
1396123,the_committee_on_insurance_an_act,ORG,1
1396123,the_state_board,ORG,1
1396123,tive_arts,ORG,1
1396123,weprin,ORG,1
1396123,woerner,ORG,1
1396990,agricul-,ORG,1
1396990,committee,ORG,1
1396990,felder,ORG,1
1396990,new_york,GPE,1
1397015,new_york,GPE,1
1397015,the_committee_on_health_an_act,ORG,1
1397015,the_mental_hygiene_law,ORG,1
1397015,uct,ORG,3
1397140,multi_-_sponsored,ORG,1
1397140,new_york,GPE,1
1397140,the_committee_on_health_an_act,ORG,1
1397537,f.s.,GPE,2
1397537,f_l_o_r_i_d_a_h,ORG,1
1397537,florida,GPE,2
1397537,s._784.07(1,ORG,1
1397537,the_legislature_of_the_state_of_florida,ORG,1
1397537,training_commission,ORG,1
1397808,gaughran,ORG,1
1397808,new_york,GPE,1
1397808,the_committee_on_disabilities_an_act,ORG,1
1397966,conklin,ORG,1
1397966,education,ORG,1
1397966,elementary_and_secondary_school_counselor,ORG,1
1397966,hohenstein,ORG,1
1397966,isaacson,ORG,1
1397966,no.14,GPE,2
1397966,no.76,ORG,1
1397966,"pashinski_,_sims",ORG,1
1397966,printer,ORG,1
1397966,rozzi,ORG,1
1397966,sappey,ORG,1
1397966,school_counselors,ORG,1
1397966,school_nurse,ORG,1
1397966,school_psychologist,ORG,1
1397966,school_social_workers,ORG,1
1397966,shusterman,ORG,1
1397966,"the_""_social_workers",ORG,2
1397966,the_commonwealth_of_pennsylvania,ORG,1
1397966,the_department_of_education,ORG,5
1397966,the_department_of_education_of_the_commonwealth,ORG,1
1397966,the_department_of_state,ORG,2
1397966,the_general_assembly_of_pennsylvania_house,ORG,1
1397966,the_general_assembly_of_the_commonwealth_of_pennsylvania,ORG,1
1397966,the_public_school_code_of_1949,ORG,1
1397987,black_and,ORG,1
1397987,new,GPE,1
1397987,new_york,GPE,4
1397987,new_york_'s,GPE,1
1397987,s._1284_3_1,ORG,1
1397987,s._1284_5_1,ORG,1
1397987,s._1284_6_1,ORG,1
1397987,the_committee_on_codes,ORG,1
1397987,the_office_of_court,ORG,1
1397987,ual,ORG,1
1397987,york,GPE,1
1398151,digest_ab_134,ORG,1
1398151,no_local_program,ORG,1
1398151,the_state_of_california,GPE,1
1398635,new_york,GPE,1
1398635,s.8608_-_a,ORG,1
1398635,s.8608_-_a_and,ORG,1
1398635,the_committee_on_rules_an_act,ORG,1
1398638,s.b._292,ORG,1
1398638,subdivision,ORG,4
1398638,the_85th_legislature,ORG,1
1398638,the_health_and_human_services_commission,ORG,1
1398887,new_york,GPE,1
1398887,the_committee_on_agriculture_an,ORG,1
1399080,cruz,GPE,1
1399080,frontus,ORG,1
1399080,joyner,ORG,1
1399080,multi_-_sponsored,ORG,1
1399080,new_york,GPE,1
1399080,sayegh,ORG,1
1399080,schmitt,ORG,1
1399080,steck,ORG,1
1399080,the_committee_on_mental_health_an_act,ORG,1
1399080,vanel,ORG,1
1399080,weprin,ORG,1
1399080,zebrowski,ORG,1
1399267,mhc,ORG,1
1399267,new_york,GPE,6
1399415,"hevesi_,_mcdonough",ORG,1
1399415,multi_-_sponsored,ORG,1
1399415,new_york,GPE,1
1399415,new_york_'s,GPE,1
1399415,otis,ORG,1
1399415,seawright,ORG,1
1399415,the_committee_on_mental_health_an_act,ORG,1
1399415,the_senate_finance_committee,ORG,1
1399415,weprin,ORG,1
1399424,material_data_safety_sheet,ORG,1
1399424,new_york,GPE,1
1399424,notice,GPE,1
1399424,school_name,ORG,1
1399424,the_committee_on_education_an,ORG,1
1399424,the_contact_person,ORG,1
1399424,the_individuals_with_disabilities_education_act,ORG,1
1399509,gianaris,ORG,1
1399509,new_york,GPE,1
1399509,salazar,ORG,1
1399509,the_committee_on_education_an,ORG,1
1399559,cruz,ORG,1
1399559,de_la_rosa,ORG,1
1399559,frontus,ORG,1
1399559,lbd02633_-_01_-_1_a._1869_2_1,ORG,1
1399559,new_york,GPE,1
1399559,the_committee_on_education_an,ORG,1
1399593,new_york,GPE,1
1399921,de_la_rosa,ORG,1
1399921,multi_-_sponsored,ORG,1
1399921,new_york,GPE,1
1399921,niou,ORG,1
1399921,the_committee_on_mental_health_an,ORG,1
1399939,bronx_county,GPE,1
1399939,new_york,GPE,2
1400129,new_york,GPE,2
1400129,the_united_49_states,GPE,1
1400490,8)_“_community,ORG,1
1400490,afdc_-_fc,ORG,6
1400490,california,GPE,1
1400490,digest_ab_226,ORG,1
1400490,division_5_of_the_welfare_and_institutions_code,ORG,1
1400490,medi_-_cal,ORG,13
1400490,medicaid,ORG,5
1400490,non_-_medi_-_cal,ORG,1
1400490,prtf,ORG,1
1400490,social_services,ORG,1
1400490,sonoma_developmental_center,ORG,1
1400490,the_california_community_care_facilities_act,ORG,1
1400490,the_california_work_opportunity_and_responsibility_to_kids_(_calworks,ORG,1
1400490,the_county_behavioral_health_directors_association_of_california,ORG,2
1400490,the_county_welfare_directors_association_of_california,ORG,1
1400490,the_department_of_managed_health_care,ORG,1
1400490,the_health_and_safety_code,ORG,7
1400490,the_interagency_placement_committee,ORG,3
1400490,the_state_department_of_developmental_services,ORG,2
1400490,the_state_department_of_health_care_services,ORG,16
1400490,the_state_department_of_social_services,ORG,5
1400490,the_state_of_california,GPE,1
1400490,the_welfare_and_institutions_code,ORG,13
1402590,custody.—if,ORG,1
1402590,f.s.,GPE,5
1402590,florida,GPE,6
1402590,nondangerous,ORG,1
1402590,s._307_944.09,ORG,1
1402590,the_303_department_of_corrections,ORG,1
1402590,the_department_of_5_corrections,ORG,1
1402590,the_florida_association,ORG,1
1402590,the_florida_sheriffs_245_association,ORG,1
1402590,the_legislature_of_the_state_of_florida,ORG,1
1402590,the_state_fire_270_marshal,ORG,1
1402590,the_“_youth,ORG,1
1402590,youth,ORG,1
1402590,youth_in_solitary_confinement_reduction_act,ORG,1
1402631,new_york,GPE,2
1402631,the_committee_on_alcoholism_and_substance_abuse_an_act,ORG,1
1402704,new_york,GPE,1
1402704,the_committee_on_alcoholism_and_substance_abuse_an_act,ORG,1
1403783,gcb,ORG,1
1403817,gcb,ORG,1
1403817,health_care_advisory_council,ORG,3
1403817,texas_constitution,ORG,1
1403817,the_department_of_state_health_services,ORG,2
1403817,the_texas_health_steps,ORG,1
1403940,digest_ab_234,ORG,1
1403940,office_of_suicide_prevention_existing,ORG,1
1403940,the_health_and_safety_code,ORG,2
1403940,the_office_of_suicide_prevention,ORG,2
1403940,the_state_department_of_public_health,ORG,2
1403940,the_state_of_california,GPE,1
1404059,1_commission,ORG,1
1404059,1_representatives,ORG,1
1404059,4_illinois,GPE,1
1404059,a_wellness_center,ORG,1
1404059,behavioral_health,ORG,1
1404059,colleges_of_chicago,ORG,1
1404059,division_of_mental_health,ORG,1
1404059,executive,ORG,1
1404059,higher_5_education_mental_health_act,ORG,1
1404059,house_of_representatives,ORG,2
1404059,human_services,ORG,1
1404059,illinois_17_state_university,ORG,1
1404059,illinois_college,ORG,1
1404059,institutions_of_higher_education,ORG,2
1404059,mental_health_america,ORG,1
1404059,northwestern_university,ORG,1
1404059,richland_community_college,ORG,1
1404059,serving,ORG,1
1404059,serving_21_and_supporting_students_with_mental_health_disabilities,ORG,1
1404059,serving_and_supporting_students_with_mental_health_disabilities_in_institutions_of_higher_education,ORG,1
1404059,the_11_commission,ORG,1
1404059,the_17_board_of_higher_education,ORG,1
1404059,the_18_commission,ORG,1
1404059,the_24_commission,ORG,1
1404059,the_advisory_commission,ORG,3
1404059,the_board_of_higher_8_education,ORG,1
1404059,the_board_of_higher_education,ORG,5
1404059,the_department_of_human_13_services_',ORG,1
1404059,the_higher_education_committee,ORG,6
1404059,the_higher_education_mental_health_act,ORG,1
1404059,the_illinois_association,ORG,1
1404059,the_student_success_center,ORG,1
1404059,the_university_of_illinois_at,ORG,1
1404059,urbana_-_champaign,GPE,1
1404059,wellness_services,ORG,1
1404135,guardianship,ORG,1
1404135,office_of_the_state_guardian,ORG,1
1404135,the_office_of_state_guardian,ORG,1
1404163,board_certified,ORG,1
1404163,habilitative,ORG,1
1404163,the_behavior_analyst_18_certification_board,ORG,1
1404163,the_illinois_public_aid_code,ORG,2
1404211,boehnke_1_2,ORG,1
1404211,develop,ORG,2
1404211,house,ORG,1
1404211,rcw_43.70.445,ORG,2
1404211,the_department_of_health,ORG,3
1404211,the_department_of_health_for_funding,ORG,1
1404211,the_legislature_of_the_state_of_washington,ORG,1
1404211,the_national_rifle_association,ORG,2
1404211,the_united_states,GPE,2
1404211,the_university_of_washington,ORG,5
1404211,the_university_of_washington_school_of_pharmacy,ORG,1
1404211,the_washington_state_university,ORG,1
1404211,united_states,GPE,2
1404211,university_of_washington,ORG,1
1404211,veterans_affairs,ORG,4
1404211,washington,GPE,13
1404211,washington_67th_legislature,ORG,1
1404238,104,ORG,1
1404238,alaska,GPE,1
1404238,american_indians_/_alaska_natives,ORG,1
1404238,asian_pacific_american,ORG,1
1404238,county_council,ORG,2
1404238,davis_1_2_3_4,ORG,1
1404238,health_care_services,ORG,1
1404238,house,ORG,1
1404238,lgbtq,ORG,1
1404238,medicaid,ORG,8
1404238,radio_communications_service,ORG,1
1404238,rcw_71.05.020,ORG,1
1404238,rcw_71.24.025,ORG,1
1404238,specialized,ORG,1
1404238,t.r.,ORG,1
1404238,the_behavioral_health_administrative_services,ORG,1
1404238,the_behavioral_health_administrative_services_organization,ORG,9
1404238,the_criminal_justice,ORG,1
1404238,the_department_of_children,ORG,1
1404238,the_department_of_health,ORG,2
1404238,the_federal_communication_commission_'s,ORG,1
1404238,the_health_care_authority,ORG,1
1404238,the_legislature_of_the_state_of,ORG,1
1404238,the_radio_communications_service_company,ORG,1
1404238,the_united_states,GPE,2
1404238,veterans_affairs,ORG,1
1404238,washington,GPE,22
1404261,new_york,GPE,2
1404261,the_committee_on_alcoholism_and_substance_abuse_an_act,ORG,1
1404289,14_court_services_fund,ORG,1
1404289,domestic_violence_abuser_services_fund,ORG,1
1404289,general_5_fund,ORG,1
1404289,general_fund,ORG,1
1404289,kane_county,GPE,1
1404289,lrb102_03743,ORG,1
1404289,lrb102_03743_rlc_13756,ORG,1
1404289,methamphetamine_control_and_community_protection_act,ORG,1
1404289,police_law_enforcement_administration_fund,ORG,1
1404289,prisoner_review_board_vehicle_and_equipment_fund,ORG,1
1404289,probation,ORG,1
1404289,records_automation_fund,ORG,2
1404289,state_police_services_fund,ORG,1
1404289,the_20_department_of_state_police,ORG,1
1404289,the_circuit_court_clerk_operation_and,ORG,1
1404289,the_clerk_7_of_the_circuit_court,ORG,1
1404289,the_clerk_of_the_circuit_court,ORG,1
1404289,the_criminal_and_traffic_assessment_act,ORG,2
1404289,the_department_of_26_state_police,ORG,1
1404289,the_department_of_human_services,ORG,2
1404289,the_department_of_natural_resources,ORG,1
1404289,the_department_of_state_police,ORG,1
1404289,the_domestic_violence_shelter,ORG,1
1404289,the_fire_prevention_fund,ORG,1
1404289,the_illinois_21,ORG,1
1404289,the_illinois_6_controlled_substances_act,ORG,1
1404289,the_illinois_commerce_commission,ORG,1
1404289,the_illinois_law_enforcement_training_20_standards_board,ORG,1
1404289,the_illinois_law_enforcement_training_25_standards_board,ORG,1
1404289,the_illinois_law_enforcement_training_standards_board,ORG,3
1404289,the_illinois_police_training_act,ORG,3
1404289,the_illinois_vehicle_code,ORG,1
1404289,the_methamphetamine_control_and,ORG,1
1404289,the_schedule_of_assessments,ORG,1
1404289,the_scott_'s_law_fund,ORG,1
1404289,the_sexual_assault_services_16_fund,ORG,1
1404289,the_specialized_2_services_for_survivors_of_human_trafficking_fund,ORG,1
1404289,the_state_11,ORG,1
1404289,the_state_crime_laboratory_24_fund,ORG,1
1404289,the_state_crime_laboratory_fund,ORG,1
1404289,the_state_treasurer,ORG,8
1404289,the_state_treasurer_6,ORG,1
1404289,the_state_treasurer_for_deposit,ORG,1
1404289,the_transportation_5_safety_highway_hire,ORG,1
1404289,the_trauma_center_fund,ORG,1
1404289,the_youth_drug_abuse_prevention_fund,ORG,2
1404289,transportation_regulatory_fund,ORG,1
1404289,transportation_safety_highway_hire,ORG,1
1404289,will_county,GPE,1
1404314,durable_medical_goods_committee,ORG,1
1404314,human_services,ORG,1
1404314,ihst,ORG,6
1404314,illinois_health_services_10,ORG,1
1404314,illinois_health_services_governing_board,ORG,1
1404314,illinois_health_services_insurance_card,ORG,1
1404314,illinois_health_services_trust,ORG,1
1404314,insurance_card,ORG,1
1404314,medicaid,ORG,1
1404314,medicare,ORG,1
1404314,pharmaceutical_and_durable_medical_goods_committee,ORG,1
1404314,the_18_board,ORG,1
1404314,the_board,ORG,1
1404314,the_general_11_assembly,ORG,1
1404314,the_general_22_assembly,ORG,1
1404314,the_health_5_care_for_all_illinois_act,ORG,1
1404314,the_health_care_for_all_illinois_act,ORG,1
1404314,the_illinois_health_20_services_program,ORG,1
1404314,the_illinois_health_services_14_trust,ORG,1
1404314,the_illinois_health_services_governing_16_board,ORG,1
1404314,the_illinois_health_services_governing_board,ORG,1
1404314,the_illinois_health_services_program,ORG,2
1404314,the_illinois_health_services_trust,ORG,1
1404314,the_pharmaceutical_and_durable_medical_goods_19_committee,ORG,1
1404314,the_pharmaceutical_and_durable_medical_goods_committee,ORG,2
1404314,the_united_states,GPE,1
1404385,7_state,ORG,1
1404385,cpf,ORG,3
1404385,education,ORG,1
1404385,ems,ORG,2
1404385,illinois,GPE,7
1404385,medicaid,ORG,1
1404385,national_guard,ORG,1
1404385,program,ORG,2
1404385,the_american_council_25,ORG,1
1404385,the_credentialing_opportunities_on_-_line,ORG,1
1404385,the_department_of_2_public_health,ORG,1
1404385,the_department_of_commerce_2,ORG,1
1404385,the_department_of_commerce_and_economic_10_opportunity,ORG,1
1404385,the_department_of_commerce_and_economic_opportunity,ORG,1
1404385,the_department_of_financial_13,ORG,1
1404385,the_department_of_financial_and_professional_6_regulation,ORG,1
1404385,the_department_of_financial_and_professional_regulation,ORG,1
1404385,the_department_of_public_health,ORG,1
1404385,the_department_of_veterans_'_affairs,ORG,2
1404385,the_emergency_medical_services,ORG,1
1404385,the_federal_motor_carrier_safety_administration_'s,ORG,1
1404385,the_general_11_assembly,ORG,1
1404385,the_general_13_assembly,ORG,1
1404385,the_national_alliance_to_end_homelessness,ORG,1
1404385,the_u.s._department_of_veterans_22_affairs,ORG,1
1404385,the_u.s._department_of_veterans_affairs,ORG,2
1404385,the_united_states,GPE,1
1404385,the_united_states_interagency_council,GPE,1
1404385,veterans_affairs,ORG,3
1404450,amends_the_illinois_insurance_code,ORG,1
1404450,the_illinois_insurance_code,ORG,1
1404450,the_substance_use_disorder_act,ORG,1
1404540,subdivision,ORG,1
1404540,the_corporation_for_public_broadcasting,ORG,2
1404540,the_texas_department_of_criminal_justice,ORG,1
1404601,104,ORG,1
1404601,211_network,ORG,3
1404601,care_96_coordination_program,ORG,1
1404601,care_coordination_program,ORG,2
1404601,f.s.,GPE,1
1404601,f_l_o_r_i_d_a_h,ORG,1
1404601,florida,GPE,9
1404601,florida_211_network,ORG,5
1404601,florida_statutes,GPE,1
1404601,hillsborough,GPE,1
1404601,manatee,ORG,1
1404601,pasco,GPE,1
1404601,pinellas,GPE,1
1404601,polk,ORG,1
1404601,the_council_on_29_accreditation,ORG,1
1404601,the_crisis_center,ORG,1
1404601,the_department_27_of,ORG,1
1404601,the_department_of_veterans_',ORG,1
1404601,the_department_of_veterans_'_100_affairs,ORG,1
1404601,the_department_of_veterans_'_99_affairs,ORG,1
1404601,the_department_of_veterans_'_affairs,ORG,5
1404601,the_florida_veterans_',ORG,1
1404601,the_florida_veterans_'_care_coordination_program,ORG,1
1404601,the_legislature_of_the_state_of_florida,ORG,1
1404601,the_national_alliance_of_30_information_and_referral_services,ORG,1
1404601,the_united_states_department_of,ORG,1
1404601,the_united_states_department_of_veterans_110_affairs,ORG,1
1404601,the_united_states_department_of_veterans_affairs,ORG,1
1404601,united_states_department_of_veterans_affairs,ORG,1
1404601,veterans_'_affairs,ORG,1
1404601,veterans_'_care_coordination_program,ORG,1
1404601,veterans_support_line,ORG,1
1404660,the_18_department,ORG,1
1404660,the_23_department,ORG,1
1404660,the_department_at_a_3_date,ORG,1
1404660,the_department_of_public_health,ORG,2
1404660,the_drug_paraphernalia_15_control_act,ORG,1
1404660,the_drug_paraphernalia_control_act,ORG,1
1404660,the_illinois_controlled_substances_19_act,ORG,1
1404660,the_overdose_prevention_and_harm_reduction_act,ORG,2
1404660,the_safer_5_consumption_services_act,ORG,1
1404660,the_safer_consumption_services_act,ORG,1
1404764,new,GPE,1
1404764,new_york,GPE,14
1404764,the_committee_on_codes_an,ORG,1
1404764,the_state_commission,ORG,1
1404773,gcb,ORG,1
1404773,health_and_safety_code,ORG,1
1404773,texas_constitution,ORG,1
1404773,the_university_interscholastic_league,ORG,2
1404773,university_interscholastic_league,ORG,3
1404773,university_interscholastic_league_activities_by,ORG,1
1405099,new_york,GPE,1
1405099,reyes,ORG,1
1405099,sory_board,ORG,3
1405099,the_committee_on_alcoholism_and_drug_abuse_an_act,ORG,1
1405099,tional_outreach_programs,ORG,1
1405565,new_york,GPE,1
1405565,ortt,ORG,1
1405565,the_committee_on_health_an_act,ORG,1
1405565,the_mental_hygiene_law,ORG,1
1405565,uct,ORG,3
1405903,new_york,GPE,1
1405903,nics,ORG,3
1405903,the_committee_on_codes,ORG,1
1405903,the_national_instant_criminal_background_check_system,ORG,1
1406009,104,ORG,1
1406009,alaska,GPE,1
1406009,american_indians_/_alaska_natives,ORG,1
1406009,asian_pacific_american,ORG,1
1406009,county_council,ORG,2
1406009,darneille,GPE,1
1406009,das,ORG,1
1406009,health_care_services,ORG,1
1406009,lgbtq,ORG,1
1406009,lovelett,GPE,1
1406009,medicaid,ORG,8
1406009,radio_communications_service,ORG,1
1406009,rcw_71.05.020,ORG,1
1406009,rcw_71.24.025,ORG,1
1406009,specialized,ORG,1
1406009,t.r.,ORG,1
1406009,the_behavioral_health_administrative_services,ORG,1
1406009,the_behavioral_health_administrative_services_organization,ORG,9
1406009,the_criminal_justice,ORG,1
1406009,the_department_of_children,ORG,1
1406009,the_department_of_health,ORG,2
1406009,the_federal_communication_commission_'s,ORG,1
1406009,the_health_care_authority,ORG,1
1406009,the_legislature_of_the_state_of,ORG,1
1406009,the_radio_communications_service_company,ORG,1
1406009,the_united_states,GPE,2
1406009,veterans_affairs,ORG,1
1406009,washington,GPE,22
1406058,487a.111,ORG,1
1406058,air_force,ORG,1
1406058,coast_guard,ORG,1
1406058,department_of_state_health_services,ORG,1
1406058,diagnostic,ORG,1
1406058,federal_]_drug_enforcement_administration,ORG,2
1406058,health_and_safety_code,ORG,20
1406058,navy,ORG,1
1406058,section_487a.111,ORG,1
1406058,sections_481.120,ORG,1
1406058,the_american_psychiatric_association,ORG,1
1406058,the_department_of_agriculture,ORG,1
1406058,the_department_of_public_safety,ORG,5
1406058,the_federal_bureau_of_investigation,ORG,1
1406058,the_health_and_human_services_commission,ORG,4
1406058,the_united_states,GPE,3
1406115,new_york,GPE,1
1406115,the_committee_on_education_an,ORG,1
1406302,gcb,ORG,1
1406302,health_care_advisory_council,ORG,3
1406302,texas_constitution,ORG,1
1406302,the_department_of_state_health_services,ORG,2
1406302,the_texas_health_steps,ORG,1
1406317,cle,ORG,1
1406317,new_york,GPE,1
1406317,the_committee_on_health_an_act,ORG,1
1406317,the_medical_society_of_8_the_state_of_new_york,ORG,1
1406317,the_medical_society_of_the_state_of_7_new_york,ORG,1
1406317,the_new_york_state_osteopathic_society,ORG,2
1406367,cruz,ORG,1
